delay_us,p1
0.0,0.9892578125
42.857142857142854,0.77734375
85.71428571428571,0.6748046875
128.57142857142856,0.515625
171.42857142857142,0.392578125
214.28571428571428,0.3212890625
257.1428571428571,0.2763671875
300.0,0.21875
342.85714285714283,0.166015625
385.71428571428567,0.1337890625
428.57142857142856,0.1005859375
471.4285714285714,0.0908203125
514.2857142857142,0.05859375
557.1428571428571,0.0576171875
600.0,0.0517578125
