delay_us,p1
0.0,0.994140625
42.857142857142854,0.857421875
85.71428571428571,0.7509765625
128.57142857142856,0.701171875
171.42857142857142,0.58203125
214.28571428571428,0.5302734375
257.1428571428571,0.4560546875
300.0,0.43359375
342.85714285714283,0.3623046875
385.71428571428567,0.34765625
428.57142857142856,0.279296875
471.4285714285714,0.271484375
514.2857142857142,0.236328125
557.1428571428571,0.2041015625
600.0,0.19140625
