delay_us,p1
0.0,0.982421875
42.857142857142854,0.869140625
85.71428571428571,0.7353515625
128.57142857142856,0.654296875
171.42857142857142,0.564453125
214.28571428571428,0.5048828125
257.1428571428571,0.447265625
300.0,0.388671875
342.85714285714283,0.328125
385.71428571428567,0.2900390625
428.57142857142856,0.29296875
471.4285714285714,0.255859375
514.2857142857142,0.197265625
557.1428571428571,0.1875
600.0,0.1640625
